SUD-OUEST SOLIDARITE,"0,00",Matériel pour manifestations
SUKHALI DEVELOPPEMENT LOCAL PAR LES FEMMES AU SENEGAL,"0,00",Locaux
SUR NOS GARDES,"0,00",Locaux
SURF INSERTION,"19 000,00",
SURFRIDER FOUNDATION EUROPE,"0,00","Communication, matériel pour manifestations, locaux"
SURVIE-GIRONDE,"0,00",Locaux
SWINGTIME BORDEAUX,"2 000,00","Matériel pour manifestations, locaux"
TABLE RONDE FRANÇAISE BORDEAUX 135,"0,00",Locaux
TANGO BORDEAUX,"0,00","Matériel pour manifestations, locaux"
TANGO MILONGUERO BORDEAUX,"0,00",Locaux
TANGO NOMADE,"0,00",Locaux
TASHI DELEK BORDEAUX ASSOCIATION GIRONDINE POUR LE TIBET,"0,00",Locaux
TCHERNOBLAYE,"0,00",Locaux
TEDX IN BORDEAUX,"0,00",Locaux
TENNIS CLUB BORDEAUX BASTIDE,"4 000,00",Equipements sportifs
TENNIS CLUB DE BORDEAUX,"0,00","Matériel pour manifestations, locaux"
TERIYA,"0,00",Locaux
TERRE ET OCEAN,"13 500,00",Locaux
THE ARTIST,"1 000,00",
THEATR'ACTION,"0,00",Locaux
THEATRE DU PONT TOURNANT,"51 500,00",
THEATRE ONYX,"0,00",Locaux
THEATRE POPULAIRE JOB,"8 000,00",
THEATRIUM,"0,00","Matériel pour manifestations, locaux"
THIANT GUI,"0,00",Locaux
THOTH CIVILISATIONS SANS FRONTIERES,"0,00",Locaux
TIBI GLORIA,"0,00",Matériel pour manifestations
TOMBES DU CIEL,"6 000,00",
TOOBORDO,"1 500,00",
TOTOCHE PROD,"500,00",
TOURING PEDESTRE BORDELAIS,"0,00",Locaux
TOUS AZIMUTS,"0,00","Matériel pour manifestations, locaux"
TOUT ART FAIRE,"1 500,00",Locaux
TOUT CEREBROLESE ASSISTANCE,"0,00",Locaux
TOUT EST POSSIBLE (TEP),"0,00",Locaux
TOUT UN ART,"0,00",Locaux
TRACE UNE DIAGONALE,"0,00",Locaux
TRADOBORDELEAU,"0,00",Locaux
TRANSFERT,"18 000,00","Matériel pour manifestations, locaux"
TRANZIT KREOL,"200,00",Locaux
TRAVAUX PUBLICS COMPAGNIE,"12 000,00",
TREMPLIN UTC,"0,00",Locaux
TRETEAUX DE GUYENNE,"0,00",Locaux
TRISOMIE 21 AQUITAINE,"0,00",Locaux
TROUPE D'IMPROVISATION THEATRALE D'AQUITAINE NOBLE SCENE,"0,00",Locaux
"(TITANS)",,
UKRAINE AMITIE (UA),"0,00",Locaux
ULTRAS BB,"200,00",
UNION AFRIQUE CARAIBES (UAC),"0,00","Matériel pour manifestations, locaux"
UNION ALCOOLIQUES ANONYMES,"0,00",Locaux
UNION BEGLES BORDEAUX-MIOS BIGANOS,"0,00",Equipements sportifs
UNION BORDEAUX METROPOLE - UBM,"80 300,00","Equipements sportifs, locaux"
UNION BORDEAUX NORD DES ASSOCIATIONS DE PREVENTION,"15 600,00","Matériel pour manifestations, équipements sportifs"
SPECIALISEE - UBAPS,,
UNION DEPARTEMENTALE CONSOMMATION LOGEMENT ET CADRE,"5 300,00",
DE VIE,,
UNION DEPARTEMENTALE DES ASSOCIATIONS DE COMBATTANTS,"8 000,00",
ET VICTIMES DE GUERRE DE LA GIRONDE (UDAC),,
UNION DEPARTEMENTALE DES ASSOCIATIONS FAMILIALES - UDAF,"500,00",Locaux
UNION DEPARTEMENTALE DES SOUS-OFFICIERS EN RETRAITE DE,"400,00",
LA GIRONDE (UDSOR),,
UNION DES ASSOCIATIONS POUR UNE MAISON DES SOURDS UAMS,"500,00",
33,,
UNION DES FAMILLES LAIQUES DE BORDEAUX - UFAL BORDEAUX,"0,00",Locaux
UNION DES TRAVAILLEURS IVOIRIENS DE FRANCE - UTIF,"0,00",Locaux
UNION DES TRAVAILLEURS SENEGALAIS EN FRANCE - SCT GDE,"3 000,00",
UNION FRANCAISE POUR LA SANTE DU PIED,"0,00",Locaux
UNION FRANCAISE SANTE BUCCO-DENTAIRE 33,"6 075,00",
UNION GENERALE SPORTIVE DE L'ENSEIGNEMENT LIBRE,"0,00",Matériel pour manifestations
D'AQUITAINE (UGSEL),,
"UNION GIRONDINE DES RETRAITES MILITAIRES, ANCIENS","0,00",Locaux
MILITAIRES ET DE LEURS CONJOINTS (URM 33),,
UNION LAIQUE DES CAMPEURS RANDONNEURS - ULCR,"0,00",Locaux
UNION LOCALE DE LA CONSOMMATION DU LOGEMENT ET CADRE,"0,00",Locaux
DE VIE DE BORDEAUX RIVE DROITE - CLCV,,
UNION NATIONALE DE FAMILLES ET AMIS DE PERSONNES MALADES,"500,00",
UNION NATIONALE DES AMIS ET FAMILLES DE MALADES,"0,00",Locaux
PSYCHIQUES - UNAFAM,,
UNION NATIONALE DES COMBATTANTS DE BORDEAUX RIVE-DROITE,"400,00",Locaux
"- UNC",,
UNION NATIONALE DES COMBATTANTS DE,"0,00",Locaux
BORDEAUX-CAUDERAN-LE BOUSCAT (UNC),,
UNION NATIONALE DES COMBATTANTS DE,"950,00",
BORDEAUX-CAUDERAN-LE BOUSCAT (UNC),,
UNION NATIONALE DES COMBATTANTS DU DEPARTEMENT DE LA,"0,00",Locaux
GIRONDE,,
UNION REGIONALE D'AQUITAINE DE L'UNION EUROPEENNE,"750,00",
FEMININE SECTION FRANÇAISE,,
UNION REGIONALE DES CENTRES D'INFORMATION SUR LES DROITS,"0,00",Locaux
DES FEMMES ET DES FAMILLES,,
UNION REGIONALE DES INGENIEURS ET DES SCIENTIFIQUES,"1 500,00",Locaux
D'AQUITAINE - URISA,,
UNION REGIONALE POUR L’HABITAT DES JEUNES D’ AQUITAINE,"0,00",Locaux
"(URHAJ AQUITAINE)",,
UNION SAINT JEAN - MAISON DE QUARTIER,"750 595,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
UNION SAINT-BRUNO,"1 495 999,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
UNION SPORTIVE JEUNES DE SAINT-AUGUSTIN - CLUB,"17 000,00",Equipements sportifs
PYRENEES-AQUITAINE (US JSA-CPA),,
UNION SPORTIVE LES CHARTRONS,"980 549,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
UNIS CITE,"105 000,00",Locaux
UNISPHERES,"4 000,00",
UNIVERSEUL,"0,00",Locaux
UNIVERSITE POPULAIRE DE BORDEAUX - UPB,"0,00",Locaux
URBAN VIBRATIONS SCHOOL,"40 250,00",Matériel pour manifestations
USEP BORDEAUX BENAUGE,"4 940,00",
USEP ELEMENTAIRE FLORNOY,"3 558,00",
UTOPIA COLLECTIF CINEMA,"1 500,00",Locaux
"V'INSEEC BORDEAUX, VINS ET SPIRITUEUX","0,00",Matériel pour manifestations
VA K BAND,"0,00",Locaux
VACANCES ANIMATION LOISIRS TOURISME 33 - VALT 33,"0,00",Locaux
VARIETES CLUB DE BORDEAUX - VCB,"0,00",Equipements sportifs
VELO CITE,"3 000,00","Communication, matériel pour manifestations, locaux"
VELOPHONIE,"700,00",
VERS LA CONNAISSANCE DE SOI,"0,00",Locaux
VERY CHEAP PRODUCTION (VCP),"0,00",Locaux
VIE ET TRAVAIL A BORDEAUX BACALAN,"0,00","Matériel pour manifestations, locaux"
VIE LIBRE,"500,00",Locaux
VILLA 88,"0,00",Matériel pour manifestations
VILLA PRIMROSE,"126 000,00","Communication, matériel pour manifestations,"
"",,équipements sportifs
VILLAGE D'AUDEGE,"0,00",Matériel pour manifestations
VILLAGE DE LA GROSSE CLOCHE,"9 800,00",Matériel pour manifestations
VISIONS CROISEES,"0,00",Locaux
VISIONS PARTAGEES,"0,00",Locaux
VISITE DES MALADES DANS LES ETABLISSEMENTS HOSPITALIERS,"500,00",Locaux
DU DEPARTEMENT DE LA GIRONDE - VMEH,,
VIVONS LA BASTIDE,"0,00","Matériel pour manifestations, locaux"
VIVRE A CAUDERAN,"5 000,00",Matériel pour manifestations
VIVRE AVEC - SOLIDARITES INTERGENERATIONNELLES,"1 500,00",Locaux
VIVRE SANS THYROIDE,"0,00",Locaux
VOVINAM VIET VO DAO - CLUB DE BORDEAUX CHAUFFOUR,"0,00",Equipements sportifs
WA TID SAOU ALLONS DANSER,"7 000,00",Locaux
WEJOB,"500,00",Locaux
WELCOME BORDEAUX (RESEAU D'HOSPITALITE POUR DES,"0,00",Locaux
DEMANDEURS D'ASILE DANS LA REGION DE BORDEAUX),,
WIMOOV,"5 000,00",Locaux
WINTEGREAT,"1 000,00",Locaux
"WISE SCA (WELSH, IRISH, SCOTTISH & ENGLISH SPORTING &","0,00",Equipements sportifs
CULTURAL ASSOCIATION),,
WUNDERSTUDIO,"2 000,00",
WWW.AV-LO.COM,"0,00",Matériel pour manifestations
YA DE LA JOIE DE VIVRE,"300,00",
YAKAFAUCON,"21 000,00","Matériel pour manifestations, locaux"
YAWATA ASSOCIATION DES ECHANGES DE PROCEDES,"11 800,00",Locaux
ARTISTIQUES,,
YOBALEMA,"0,00","Matériel pour manifestations, locaux"
YOGA ET YOGA,"0,00",Locaux
YOGALBEDO (ASSOCIATION DE KUNDALINI YOGA),"0,00",Locaux
YOGHINY,"0,00",Equipements sportifs
ZANSHIN CLUB,"0,00",Equipements sportifs
ZAZOUS PRODUCTIONS,"3 000,00",
ZEBRA 3,"17 000,00",Locaux
ZEKI,"14 000,00",
ZUP DE CO,"0,00",Locaux
"Ô PLAFOND","5 000,00",
Entreprises,,
ADOMA,"0,00",Matériel pour manifestations
BORDEAUX Y NOV CAMPUS,"0,00",Equipements sportifs
EBS LE RELAIS VAL DE SEINE - LE RELAIS GIRONDE,"0,00",Matériel pour manifestations
EUTERPE PROMOTION,"0,00",Communication
INSTANTS BORDELAIS,"0,00",Matériel pour manifestations
L'INSTITUT BORDELAIS DE STYLISME MODELISME,"0,00",Matériel pour manifestations
OBOEM,"0,00",Communication
OWENZA,"0,00",Matériel pour manifestations
SOCIETE EDITRICE DU MONDE,"0,00",Communication
THEATRE NATIONAL DE BORDEAUX EN AQUITAINE - TNBA,"1 660 153,00",Communication
UNION COOP DE LA PAGE BLANCHE,"0,00",Equipements sportifs
Personnes physiques,,
Autres,,
BORDEAUX MECENES SOLIDAIRES,"0,00",Locaux
FEDERATION SYNDICALE UNITAIRE 33 - FSU 33,"0,00",Matériel pour manifestations
QUOY SYGRID,"0,00",Equipements sportifs
SOLIDAIRES SUD EMPLOI AQUITAINE,"0,00",Locaux
Personnes de droit public,,
Etat,,
Régions,,
Départements,,
DEPARTEMENT DE LA GIRONDE,"0,00",Equipements sportifs
Communes,,
"Etablissements publics (EPCI, EPA, EPIC,...)",,
BORDEAUX METROPOLE,"5 000,00",
FONDATION D'AUTEUIL AQUITAINE,"53 250,00","Matériel pour manifestations, locaux"
FOYER SOCIO-EDUCATIF HORTICOLE,"7 000,00",
INSTITUT DE JOURNALISME BORDEAUX AQUITAINE,"0,00",Equipements sportifs
LYCEE PROFESSIONNEL JEHAN DUPERIER,"13 003,28",
LYCEE VITICOLE-CFPPA CHATEAU DILLON (EPLEFPA),"44 521,21",
OPERA NATIONAL DE BORDEAUX,"16 115 663,00",
UNIVERSITE DE BORDEAUX,"6 700,00","Communication, équipements sportifs"
Autres,,
CCAS DE BORDEAUX,"7 823 937,00",
CHAMBRE DE COMMERCE D'INDUSTRIE TERRITORIALE BORDEAUX,"30 000,00",
GIRONDE,,
ECOLE D'ENSEIGNEMENT SUPERIEUR D'ART DE BORDEAUX - ESAB,"3 140 000,00",
ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE ET DE PAYSAGE,"0,00",Matériel pour manifestations
DE BORDEAUX - ENSAP,,
GROUPEMENT D'INTERET PUBLIC BORDEAUX MEDIATION,"290 000,00",
MUSEE DES DOUANES,"0,00",Communication
